2019-07-03T17:20:44.785Z  00213  15.0767    47.74   290.90    77.90    51.20     2.90     0.00     0.00   101.40    51.20     2.90     0.00     0.00   244.51   295.10   580.67   390.08   270.20   291.09     5.17     0.65    22.01     8.98     4.57     1.17   296.97   297.60   296.38   298.22   298.10   297.72        5     0.56   298.82     5.64   298.58    32.29
2019-07-03T17:23:11.202Z  00213  15.1164    47.74   290.80    78.40    51.70     2.90     0.00     0.00   101.70    51.70     2.90     0.00     0.00   269.90   267.27   288.83   280.74   269.02   262.70     2.58     0.79     8.24     8.27     3.70     1.52   298.34   298.47   298.08   298.61   298.33   298.14        5     0.45   298.72     2.07   298.75    32.29
2019-07-03T17:23:25.843Z  00213  15.1203    47.74   290.70    78.40    51.80     2.90     0.00     0.00   101.70    51.80     2.90     0.00     0.00   269.26   266.85   285.29   277.76   268.10   262.13     2.60     0.79     8.36     8.38     3.75     1.53   298.34   298.46   298.08   298.59   298.31   298.12        5     0.47   298.72     2.00   298.72    32.36
2019-07-03T17:23:40.485Z  00213  15.1242    47.74   290.70    78.50    51.80     2.90     0.00     0.00   101.80    51.80     2.90     0.00     0.00   268.58   266.56   283.14   274.76   266.47   261.73     2.62     0.79     8.43     8.50     3.85     1.54   298.34   298.45   298.10   298.57   298.31   298.13        5     0.47   298.72     1.94   298.72    32.29
2019-07-03T17:23:55.127Z  00213  15.1281    47.74   290.70    78.50    51.90     2.90     0.00     0.00   101.80    51.90     2.90     0.00     0.00   267.99   266.27   280.96   272.64   265.71   261.36     2.64     0.79     8.51     8.59     3.89     1.55   298.35   298.45   298.11   298.56   298.30   298.12        5     0.45   298.72     1.89   298.71    32.29
2019-07-03T17:24:09.768Z  00213  15.1322    47.74   290.70    78.50    51.90     2.90     0.00     0.00   101.80    51.90     2.90     0.00     0.00   267.22   266.05   278.17   271.49   264.43   261.05     2.67     0.79     8.63     8.64     3.97     1.56   298.35   298.44   298.11   298.56   298.30   298.12        5     0.46   298.72     1.86   298.71    32.29
2019-07-03T17:24:24.410Z  00213  15.1361    47.74   290.70    78.60    52.00     2.90     0.00     0.00   101.80    52.00     2.90     0.00     0.00   267.12   265.85   277.55   269.66   263.66   260.89     2.67     0.80     8.65     8.72     4.02     1.56   298.35   298.43   298.12   298.56   298.30   298.12        5     0.45   298.71     1.81   298.70    32.35
2019-07-03T17:24:39.052Z  00213  15.1400    47.74   290.70    78.60    52.00     2.90     0.00     0.00   101.90    52.00     2.90     0.00     0.00   266.56   265.66   276.74   267.72   263.22   260.63     2.69     0.80     8.67     8.81     4.04     1.57   298.36   298.43   298.14   298.55   298.29   298.12        5     0.45   298.71     1.77   298.69    32.29
2019-07-03T17:24:53.693Z  00213  15.1439    47.74   290.70    78.70    52.10     2.90     0.00     0.00   101.90    52.10     2.90     0.00     0.00   266.55   265.43   274.35   267.14   262.91   260.33     2.68     0.80     8.79     8.84     4.06     1.58   298.36   298.43   298.14   298.55   298.29   298.11        5     0.45   298.70     1.73   298.69    32.29
2019-07-03T17:25:08.335Z  00213  15.1481    47.74   290.60    78.70    52.10     2.90     0.00     0.00   101.90    52.10     2.90     0.00     0.00   266.41   265.21   272.12   266.28   262.44   259.98     2.68     0.80     8.90     8.87     4.09     1.59   298.35   298.42   298.15   298.54   298.28   298.11        5     0.46   298.72     1.69   298.68    32.29
